student_id,age,gender,major,monthly_income,category,amount,necessity,payment_type,date
773,19,Male,Biology,1115,entertainment,150,No,UPI,2026-01-18
774,25,Male,Engineering,1257,entertainment,78,No,Card,2026-01-19
775,23,Male,Economics,1069,entertainment,72,No,UPI,2026-01-20
776,22,Non-binary,Biology,757,entertainment,145,No,Card,2026-01-21
777,21,Non-binary,Psychology,794,entertainment,103,No,UPI,2026-01-22
778,22,Male,Computer Science,1139,entertainment,20,No,Card,2026-01-23
779,23,Non-binary,Engineering,598,entertainment,88,No,UPI,2026-01-24
780,21,Female,Economics,514,entertainment,104,No,Card,2026-01-25
781,23,Male,Psychology,1479,entertainment,63,No,UPI,2026-01-26
782,24,Non-binary,Biology,633,entertainment,107,No,Card,2026-01-27
783,25,Non-binary,Biology,1437,entertainment,100,No,UPI,2026-01-28
784,22,Male,Biology,1135,entertainment,93,No,Card,2026-01-01
785,21,Female,Engineering,1433,entertainment,134,No,UPI,2026-01-02
786,20,Female,Computer Science,824,entertainment,72,No,Card,2026-01-03
787,24,Male,Psychology,967,entertainment,129,No,UPI,2026-01-04
788,25,Male,Economics,1126,entertainment,98,No,Card,2026-01-05
789,21,Female,Psychology,885,entertainment,123,No,UPI,2026-01-06
790,25,Non-binary,Psychology,525,entertainment,38,No,Card,2026-01-07
791,20,Male,Psychology,1009,entertainment,24,No,UPI,2026-01-08
792,18,Non-binary,Psychology,1478,entertainment,22,No,Card,2026-01-09
793,19,Male,Computer Science,547,entertainment,120,No,UPI,2026-01-10
794,22,Female,Psychology,549,entertainment,142,No,Card,2026-01-11
795,25,Female,Engineering,1326,entertainment,95,No,UPI,2026-01-12
796,21,Male,Psychology,761,entertainment,55,No,Card,2026-01-13
797,25,Non-binary,Computer Science,1344,entertainment,83,No,UPI,2026-01-14
798,22,Male,Biology,895,entertainment,123,No,Card,2026-01-15
799,23,Non-binary,Economics,1036,entertainment,69,No,UPI,2026-01-16
800,22,Non-binary,Computer Science,664,entertainment,131,No,Card,2026-01-17
801,22,Non-binary,Computer Science,1403,entertainment,35,No,UPI,2026-01-18
802,23,Male,Engineering,1094,entertainment,103,No,Card,2026-01-19
803,24,Female,Computer Science,789,entertainment,137,No,UPI,2026-01-20
804,25,Non-binary,Biology,587,entertainment,89,No,Card,2026-01-21
805,23,Male,Biology,509,entertainment,138,No,UPI,2026-01-22
806,19,Male,Computer Science,1382,entertainment,33,No,Card,2026-01-23
807,25,Non-binary,Engineering,1301,entertainment,126,No,UPI,2026-01-24
808,23,Non-binary,Engineering,777,entertainment,79,No,Card,2026-01-25
809,19,Male,Psychology,505,entertainment,130,No,UPI,2026-01-26
810,24,Female,Engineering,866,entertainment,141,No,Card,2026-01-27
811,19,Male,Biology,1329,entertainment,27,No,UPI,2026-01-28
812,20,Non-binary,Economics,1372,entertainment,20,No,Card,2026-01-01
813,24,Male,Economics,1004,entertainment,83,No,UPI,2026-01-02
814,23,Non-binary,Biology,1415,entertainment,90,No,Card,2026-01-03
815,20,Female,Psychology,639,entertainment,56,No,UPI,2026-01-04
816,19,Male,Economics,1397,entertainment,61,No,Card,2026-01-05
817,18,Female,Economics,935,entertainment,39,No,UPI,2026-01-06
818,18,Non-binary,Computer Science,882,entertainment,131,No,Card,2026-01-07
819,20,Female,Psychology,1398,entertainment,149,No,UPI,2026-01-08
820,24,Non-binary,Biology,1461,entertainment,115,No,Card,2026-01-09
821,24,Male,Engineering,1430,entertainment,76,No,UPI,2026-01-10
822,22,Non-binary,Biology,953,entertainment,33,No,Card,2026-01-11
823,19,Male,Psychology,1456,entertainment,112,No,UPI,2026-01-12
824,22,Female,Computer Science,892,entertainment,49,No,Card,2026-01-13
825,20,Non-binary,Psychology,539,entertainment,51,No,UPI,2026-01-14
826,25,Non-binary,Economics,1024,entertainment,69,No,Card,2026-01-15
827,22,Female,Biology,1405,entertainment,69,No,UPI,2026-01-16
828,21,Male,Biology,691,entertainment,65,No,Card,2026-01-17
829,19,Female,Biology,1157,entertainment,27,No,UPI,2026-01-18
830,21,Non-binary,Computer Science,555,entertainment,141,No,Card,2026-01-19
831,25,Non-binary,Biology,1245,entertainment,106,No,UPI,2026-01-20
832,25,Male,Biology,1227,entertainment,97,No,Card,2026-01-21
833,18,Female,Biology,825,entertainment,24,No,UPI,2026-01-22
834,18,Female,Economics,1359,entertainment,60,No,Card,2026-01-23
835,22,Male,Economics,556,entertainment,86,No,UPI,2026-01-24
836,20,Non-binary,Biology,1110,entertainment,54,No,Card,2026-01-25
837,21,Non-binary,Engineering,518,entertainment,122,No,UPI,2026-01-26
838,19,Male,Engineering,932,entertainment,63,No,Card,2026-01-27
839,22,Female,Computer Science,683,entertainment,131,No,UPI,2026-01-28
840,24,Male,Economics,1397,entertainment,55,No,Card,2026-01-01
841,24,Non-binary,Biology,1201,entertainment,85,No,UPI,2026-01-02
842,22,Non-binary,Psychology,1402,entertainment,64,No,Card,2026-01-03
843,25,Male,Economics,844,entertainment,75,No,UPI,2026-01-04
844,19,Female,Biology,1366,entertainment,127,No,Card,2026-01-05
845,19,Male,Biology,923,entertainment,36,No,UPI,2026-01-06
846,21,Non-binary,Biology,542,entertainment,150,No,Card,2026-01-07
847,23,Female,Biology,1130,entertainment,98,No,UPI,2026-01-08
848,23,Non-binary,Biology,848,entertainment,108,No,Card,2026-01-09
849,19,Female,Engineering,1022,entertainment,149,No,UPI,2026-01-10
850,23,Non-binary,Economics,1189,entertainment,140,No,Card,2026-01-11
851,18,Female,Economics,771,entertainment,60,No,UPI,2026-01-12
852,25,Non-binary,Computer Science,1280,entertainment,49,No,Card,2026-01-13
853,21,Male,Biology,933,entertainment,22,No,UPI,2026-01-14
854,24,Female,Computer Science,1257,entertainment,34,No,Card,2026-01-15
855,24,Female,Computer Science,1313,entertainment,69,No,UPI,2026-01-16
856,21,Male,Engineering,1034,entertainment,149,No,Card,2026-01-17
857,19,Male,Psychology,669,entertainment,69,No,UPI,2026-01-18
858,19,Non-binary,Computer Science,728,entertainment,29,No,Card,2026-01-19
859,18,Male,Economics,569,entertainment,96,No,UPI,2026-01-20
860,19,Male,Engineering,960,entertainment,40,No,Card,2026-01-21
861,18,Male,Computer Science,1288,entertainment,107,No,UPI,2026-01-22
862,22,Female,Engineering,556,entertainment,133,No,Card,2026-01-23
863,23,Male,Engineering,1413,entertainment,29,No,UPI,2026-01-24
864,25,Non-binary,Biology,957,entertainment,49,No,Card,2026-01-25
865,24,Non-binary,Engineering,1084,entertainment,20,No,UPI,2026-01-26
866,22,Male,Psychology,1270,entertainment,95,No,Card,2026-01-27
867,24,Female,Computer Science,845,entertainment,77,No,UPI,2026-01-28
868,21,Female,Economics,1423,entertainment,56,No,Card,2026-01-01
869,19,Male,Engineering,683,entertainment,31,No,UPI,2026-01-02
870,21,Non-binary,Psychology,1309,entertainment,37,No,Card,2026-01-03
871,25,Male,Economics,888,entertainment,148,No,UPI,2026-01-04
872,24,Male,Psychology,1496,entertainment,22,No,Card,2026-01-05
873,25,Male,Economics,965,entertainment,70,No,UPI,2026-01-06
874,20,Female,Biology,1329,entertainment,142,No,Card,2026-01-07
875,21,Female,Engineering,1021,entertainment,115,No,UPI,2026-01-08
876,18,Male,Biology,501,entertainment,58,No,Card,2026-01-09
877,21,Female,Engineering,1223,entertainment,135,No,UPI,2026-01-10
878,19,Male,Psychology,1495,entertainment,39,No,Card,2026-01-11
879,25,Male,Engineering,862,entertainment,39,No,UPI,2026-01-12
880,25,Male,Economics,1037,entertainment,73,No,Card,2026-01-13
881,19,Male,Engineering,505,entertainment,93,No,UPI,2026-01-14
882,24,Female,Psychology,1193,entertainment,104,No,Card,2026-01-15
883,18,Non-binary,Psychology,1452,entertainment,32,No,UPI,2026-01-16
884,24,Non-binary,Psychology,1422,entertainment,133,No,Card,2026-01-17
885,25,Male,Biology,717,entertainment,26,No,UPI,2026-01-18
886,24,Female,Economics,1333,entertainment,114,No,Card,2026-01-19
887,24,Female,Psychology,978,entertainment,30,No,UPI,2026-01-20
888,25,Male,Biology,1141,entertainment,122,No,Card,2026-01-21
889,22,Male,Biology,1399,entertainment,144,No,UPI,2026-01-22
890,24,Male,Psychology,1200,entertainment,24,No,Card,2026-01-23
891,21,Non-binary,Economics,1053,entertainment,34,No,UPI,2026-01-24
892,25,Non-binary,Biology,1118,entertainment,74,No,Card,2026-01-25
893,21,Male,Biology,1094,entertainment,147,No,UPI,2026-01-26
894,21,Non-binary,Psychology,1252,entertainment,147,No,Card,2026-01-27
895,18,Male,Psychology,686,entertainment,39,No,UPI,2026-01-28
896,18,Male,Economics,513,entertainment,48,No,Card,2026-01-01
897,25,Male,Biology,1174,entertainment,138,No,UPI,2026-01-02
898,24,Non-binary,Psychology,1224,entertainment,85,No,Card,2026-01-03
899,23,Non-binary,Biology,975,entertainment,65,No,UPI,2026-01-04
900,18,Male,Engineering,1435,entertainment,136,No,Card,2026-01-05
901,22,Male,Engineering,894,entertainment,139,No,UPI,2026-01-06
902,21,Non-binary,Economics,1168,entertainment,52,No,Card,2026-01-07
903,25,Male,Computer Science,1482,entertainment,143,No,UPI,2026-01-08
904,19,Non-binary,Psychology,1385,entertainment,145,No,Card,2026-01-09
905,20,Male,Computer Science,1476,entertainment,22,No,UPI,2026-01-10
906,22,Female,Economics,812,entertainment,71,No,Card,2026-01-11
907,18,Male,Psychology,1191,entertainment,133,No,UPI,2026-01-12
908,20,Male,Economics,1440,entertainment,34,No,Card,2026-01-13
909,24,Female,Biology,1447,entertainment,113,No,UPI,2026-01-14
910,21,Female,Computer Science,1030,entertainment,46,No,Card,2026-01-15
911,23,Female,Engineering,1034,entertainment,67,No,UPI,2026-01-16
912,20,Female,Economics,1406,entertainment,61,No,Card,2026-01-17
913,21,Non-binary,Biology,1086,entertainment,129,No,UPI,2026-01-18
914,25,Female,Psychology,1334,entertainment,139,No,Card,2026-01-19
915,25,Female,Engineering,507,entertainment,79,No,UPI,2026-01-20
916,21,Male,Engineering,1483,entertainment,134,No,Card,2026-01-21
917,20,Non-binary,Economics,888,entertainment,71,No,UPI,2026-01-22
918,23,Non-binary,Economics,1204,entertainment,87,No,Card,2026-01-23
919,23,Male,Economics,1047,entertainment,53,No,UPI,2026-01-24
920,21,Male,Psychology,1279,entertainment,145,No,Card,2026-01-25
921,19,Female,Economics,613,entertainment,94,No,UPI,2026-01-26
922,18,Male,Computer Science,1280,entertainment,67,No,Card,2026-01-27
923,25,Male,Economics,696,entertainment,67,No,UPI,2026-01-28
924,20,Female,Economics,1191,entertainment,129,No,Card,2026-01-01
925,24,Female,Biology,1287,entertainment,36,No,UPI,2026-01-02
926,23,Female,Engineering,1391,entertainment,145,No,Card,2026-01-03
927,23,Non-binary,Economics,1345,entertainment,115,No,UPI,2026-01-04
928,19,Non-binary,Computer Science,1344,entertainment,111,No,Card,2026-01-05
929,23,Non-binary,Economics,779,entertainment,34,No,UPI,2026-01-06
930,23,Female,Economics,1123,entertainment,91,No,Card,2026-01-07
931,22,Male,Economics,1038,entertainment,93,No,UPI,2026-01-08
932,22,Female,Computer Science,595,entertainment,24,No,Card,2026-01-09
933,25,Non-binary,Engineering,1345,entertainment,115,No,UPI,2026-01-10
934,19,Non-binary,Computer Science,534,entertainment,75,No,Card,2026-01-11
935,24,Non-binary,Computer Science,1176,entertainment,78,No,UPI,2026-01-12
936,20,Non-binary,Biology,836,entertainment,72,No,Card,2026-01-13
937,18,Female,Biology,1047,entertainment,63,No,UPI,2026-01-14
938,24,Female,Engineering,865,entertainment,61,No,Card,2026-01-15
939,18,Non-binary,Psychology,1148,entertainment,92,No,UPI,2026-01-16
940,21,Female,Engineering,696,entertainment,54,No,Card,2026-01-17
941,19,Female,Economics,778,entertainment,71,No,UPI,2026-01-18
942,22,Non-binary,Psychology,1140,entertainment,110,No,Card,2026-01-19
943,22,Female,Computer Science,557,entertainment,40,No,UPI,2026-01-20
944,24,Male,Computer Science,948,entertainment,59,No,Card,2026-01-21
945,24,Female,Engineering,1249,entertainment,92,No,UPI,2026-01-22
946,24,Non-binary,Economics,1092,entertainment,111,No,Card,2026-01-23
947,20,Female,Computer Science,717,entertainment,71,No,UPI,2026-01-24
948,19,Female,Computer Science,857,entertainment,31,No,Card,2026-01-25
949,18,Non-binary,Biology,1021,entertainment,80,No,UPI,2026-01-26
950,22,Female,Psychology,1056,entertainment,47,No,Card,2026-01-27
951,25,Male,Economics,758,entertainment,65,No,UPI,2026-01-28
952,21,Non-binary,Economics,653,entertainment,115,No,Card,2026-01-01
953,21,Male,Computer Science,643,entertainment,55,No,UPI,2026-01-02
954,25,Male,Engineering,668,entertainment,73,No,Card,2026-01-03
955,25,Female,Psychology,645,entertainment,61,No,UPI,2026-01-04
956,20,Female,Psychology,1020,entertainment,129,No,Card,2026-01-05
957,20,Non-binary,Computer Science,1128,entertainment,143,No,UPI,2026-01-06
958,22,Male,Economics,1186,entertainment,109,No,Card,2026-01-07
959,23,Female,Psychology,528,entertainment,105,No,UPI,2026-01-08
960,25,Male,Computer Science,774,entertainment,39,No,Card,2026-01-09
961,22,Male,Economics,1236,entertainment,55,No,UPI,2026-01-10
962,24,Non-binary,Biology,938,entertainment,111,No,Card,2026-01-11
963,22,Non-binary,Computer Science,1169,entertainment,30,No,UPI,2026-01-12
964,25,Male,Computer Science,1061,entertainment,57,No,Card,2026-01-13
965,24,Non-binary,Economics,514,entertainment,132,No,UPI,2026-01-14
966,19,Male,Engineering,1015,entertainment,87,No,Card,2026-01-15
967,18,Male,Computer Science,743,entertainment,73,No,UPI,2026-01-16
968,21,Male,Engineering,913,entertainment,87,No,Card,2026-01-17
969,24,Non-binary,Engineering,1142,entertainment,99,No,UPI,2026-01-18
970,25,Female,Psychology,868,entertainment,70,No,Card,2026-01-19
971,19,Non-binary,Engineering,1464,entertainment,97,No,UPI,2026-01-20
972,21,Female,Psychology,1260,entertainment,107,No,Card,2026-01-21
973,19,Male,Computer Science,1326,entertainment,112,No,UPI,2026-01-22
974,18,Female,Computer Science,1219,entertainment,98,No,Card,2026-01-23
975,19,Non-binary,Computer Science,1038,entertainment,54,No,UPI,2026-01-24
976,25,Male,Biology,1418,entertainment,89,No,Card,2026-01-25
977,18,Female,Engineering,1385,entertainment,113,No,UPI,2026-01-26
978,23,Female,Computer Science,553,entertainment,105,No,Card,2026-01-27
979,20,Male,Economics,1013,entertainment,135,No,UPI,2026-01-28
980,18,Non-binary,Engineering,1019,entertainment,58,No,Card,2026-01-01
981,24,Non-binary,Computer Science,669,entertainment,129,No,UPI,2026-01-02
982,19,Female,Computer Science,933,entertainment,84,No,Card,2026-01-03
983,20,Female,Psychology,1166,entertainment,127,No,UPI,2026-01-04
984,25,Non-binary,Economics,1197,entertainment,82,No,Card,2026-01-05
985,19,Female,Biology,973,entertainment,121,No,UPI,2026-01-06
986,23,Female,Computer Science,1381,entertainment,109,No,Card,2026-01-07
987,22,Male,Psychology,1082,entertainment,109,No,UPI,2026-01-08
988,23,Male,Engineering,1160,entertainment,26,No,Card,2026-01-09
989,22,Female,Computer Science,1011,entertainment,99,No,UPI,2026-01-10
990,20,Non-binary,Psychology,1412,entertainment,120,No,Card,2026-01-11
991,24,Non-binary,Psychology,1391,entertainment,62,No,UPI,2026-01-12
992,20,Male,Economics,1293,entertainment,23,No,Card,2026-01-13
993,20,Male,Psychology,1380,entertainment,144,No,UPI,2026-01-14
994,22,Male,Psychology,764,entertainment,46,No,Card,2026-01-15
995,22,Female,Biology,1346,entertainment,42,No,UPI,2026-01-16
996,19,Female,Biology,1407,entertainment,40,No,Card,2026-01-17
997,20,Male,Economics,957,entertainment,112,No,UPI,2026-01-18
998,22,Non-binary,Economics,1174,entertainment,129,No,Card,2026-01-19
999,24,Non-binary,Computer Science,541,entertainment,139,No,UPI,2026-01-20
0,19,Non-binary,Psychology,958,education,188,No,Card,2026-01-01
1,24,Female,Economics,1006,education,252,No,UPI,2026-01-02
2,24,Non-binary,Economics,734,education,99,No,Card,2026-01-03
3,23,Female,Computer Science,617,education,223,No,UPI,2026-01-04
4,20,Female,Computer Science,810,education,194,No,Card,2026-01-05
5,25,Non-binary,Computer Science,523,education,131,No,UPI,2026-01-06
6,23,Female,Engineering,1354,education,213,No,Card,2026-01-07
7,23,Female,Economics,631,education,251,No,UPI,2026-01-08
8,22,Non-binary,Computer Science,1402,education,155,No,Card,2026-01-09
9,18,Female,Computer Science,1423,education,123,No,UPI,2026-01-10
10,23,Male,Biology,762,education,183,No,Card,2026-01-11
11,25,Male,Engineering,1068,education,228,No,UPI,2026-01-12
12,21,Male,Economics,719,education,126,No,Card,2026-01-13
13,19,Female,Biology,1176,education,274,No,UPI,2026-01-14
14,24,Non-binary,Economics,1496,education,92,No,Card,2026-01-15
15,22,Non-binary,Computer Science,1227,education,175,No,UPI,2026-01-16
16,23,Female,Psychology,1419,education,141,No,Card,2026-01-17
17,21,Female,Computer Science,1454,education,188,No,UPI,2026-01-18
18,19,Female,Psychology,1487,education,51,No,Card,2026-01-19
19,20,Female,Engineering,1157,education,216,No,UPI,2026-01-20
20,19,Male,Psychology,1180,education,67,No,Card,2026-01-21
21,24,Male,Computer Science,516,education,282,No,UPI,2026-01-22
22,18,Non-binary,Biology,1225,education,294,No,Card,2026-01-23
23,24,Non-binary,Economics,582,education,143,No,UPI,2026-01-24
24,19,Female,Economics,1062,education,76,No,Card,2026-01-25
25,25,Female,Biology,1054,education,211,No,UPI,2026-01-26
26,20,Male,Economics,667,education,288,No,Card,2026-01-27
27,20,Female,Psychology,796,education,260,No,UPI,2026-01-28
28,24,Non-binary,Psychology,905,education,141,No,Card,2026-01-01
29,23,Non-binary,Engineering,531,education,95,No,UPI,2026-01-02
30,23,Non-binary,Economics,1426,education,137,No,Card,2026-01-03
31,23,Male,Psychology,1465,education,134,No,UPI,2026-01-04
32,24,Non-binary,Computer Science,522,education,147,No,Card,2026-01-05
33,25,Female,Economics,1338,education,244,No,UPI,2026-01-06
34,23,Male,Biology,1363,education,99,No,Card,2026-01-07
35,21,Male,Biology,1328,education,204,No,UPI,2026-01-08
36,22,Male,Engineering,1350,education,282,No,Card,2026-01-09
37,23,Non-binary,Computer Science,1309,education,186,No,UPI,2026-01-10
38,21,Female,Biology,965,education,249,No,Card,2026-01-11
39,20,Female,Engineering,600,education,67,No,UPI,2026-01-12
40,24,Female,Engineering,605,education,151,No,Card,2026-01-13
41,25,Male,Economics,804,education,153,No,UPI,2026-01-14
42,23,Female,Economics,1274,education,249,No,Card,2026-01-15
43,23,Male,Psychology,509,education,264,No,UPI,2026-01-16
44,23,Female,Economics,1285,education,230,No,Card,2026-01-17
45,18,Male,Computer Science,929,education,183,No,UPI,2026-01-18
46,25,Non-binary,Psychology,1163,education,185,No,Card,2026-01-19
47,19,Male,Psychology,1195,education,88,No,UPI,2026-01-20
48,25,Male,Psychology,1036,education,105,No,Card,2026-01-21
49,24,Female,Economics,588,education,198,No,UPI,2026-01-22
50,20,Female,Engineering,1377,education,187,No,Card,2026-01-23
51,21,Non-binary,Economics,1451,education,128,No,UPI,2026-01-24
52,19,Male,Computer Science,669,education,75,No,Card,2026-01-25
53,18,Male,Psychology,1294,education,71,No,UPI,2026-01-26
54,24,Non-binary,Engineering,941,education,146,No,Card,2026-01-27
55,22,Female,Engineering,1131,education,237,No,UPI,2026-01-28
56,24,Non-binary,Computer Science,854,education,133,No,Card,2026-01-01
57,20,Male,Economics,1158,education,299,No,UPI,2026-01-02
58,25,Non-binary,Biology,668,education,221,No,Card,2026-01-03
59,20,Female,Biology,695,education,200,No,UPI,2026-01-04
60,20,Male,Engineering,1375,education,149,No,Card,2026-01-05
61,23,Female,Engineering,1084,education,141,No,UPI,2026-01-06
62,18,Female,Biology,733,education,241,No,Card,2026-01-07
63,20,Non-binary,Economics,1061,education,77,No,UPI,2026-01-08
64,19,Female,Computer Science,1352,education,190,No,Card,2026-01-09
65,19,Male,Biology,1092,education,257,No,UPI,2026-01-10
66,24,Male,Economics,963,education,139,No,Card,2026-01-11
67,21,Female,Engineering,1204,education,287,No,UPI,2026-01-12
68,23,Male,Engineering,1184,education,171,No,Card,2026-01-13
69,22,Male,Economics,562,education,109,No,UPI,2026-01-14
70,19,Male,Economics,1218,education,240,No,Card,2026-01-15
71,21,Non-binary,Computer Science,1235,education,228,No,UPI,2026-01-16
72,23,Non-binary,Economics,1424,education,91,No,Card,2026-01-17
73,22,Female,Biology,1176,education,106,No,UPI,2026-01-18
74,25,Female,Engineering,1334,education,236,No,Card,2026-01-19
75,19,Female,Computer Science,1442,education,105,No,UPI,2026-01-20
76,22,Male,Computer Science,983,education,259,No,Card,2026-01-21
77,24,Female,Computer Science,914,education,61,No,UPI,2026-01-22
78,22,Non-binary,Economics,898,education,148,No,Card,2026-01-23
79,23,Non-binary,Economics,1164,education,199,No,UPI,2026-01-24
80,18,Female,Biology,1484,education,55,No,Card,2026-01-25
81,19,Female,Biology,1127,education,193,No,UPI,2026-01-26
82,24,Non-binary,Biology,1105,education,109,No,Card,2026-01-27
83,19,Male,Computer Science,1351,education,75,No,UPI,2026-01-28
84,22,Female,Biology,930,education,174,No,Card,2026-01-01
85,25,Non-binary,Computer Science,1346,education,156,No,UPI,2026-01-02
86,25,Non-binary,Computer Science,1240,education,180,No,Card,2026-01-03
87,25,Female,Computer Science,727,education,121,No,UPI,2026-01-04
88,20,Female,Economics,622,education,264,No,Card,2026-01-05
89,23,Male,Economics,800,education,51,No,UPI,2026-01-06
90,18,Non-binary,Psychology,1199,education,238,No,Card,2026-01-07
91,19,Male,Economics,1006,education,268,No,UPI,2026-01-08
92,23,Non-binary,Economics,1295,education,64,No,Card,2026-01-09
93,18,Male,Economics,1222,education,63,No,UPI,2026-01-10
94,18,Female,Computer Science,1384,education,85,No,Card,2026-01-11
95,18,Female,Engineering,1035,education,95,No,UPI,2026-01-12
96,20,Male,Economics,1395,education,81,No,Card,2026-01-13
97,18,Non-binary,Biology,767,education,115,No,UPI,2026-01-14
98,24,Female,Biology,933,education,106,No,Card,2026-01-15
99,23,Male,Psychology,803,education,146,No,UPI,2026-01-16
100,22,Male,Psychology,1333,education,219,No,Card,2026-01-17
101,23,Female,Psychology,1115,education,116,No,UPI,2026-01-18
102,20,Female,Psychology,920,education,77,No,Card,2026-01-19
103,25,Male,Psychology,780,education,251,No,UPI,2026-01-20
104,21,Female,Psychology,882,education,81,No,Card,2026-01-21
105,21,Female,Computer Science,959,education,220,No,UPI,2026-01-22
106,25,Female,Psychology,748,education,201,No,Card,2026-01-23
107,21,Male,Biology,810,education,276,No,UPI,2026-01-24
108,20,Male,Computer Science,965,education,71,No,Card,2026-01-25
109,24,Male,Psychology,784,education,140,No,UPI,2026-01-26
110,22,Male,Economics,970,education,114,No,Card,2026-01-27
111,23,Non-binary,Economics,1349,education,88,No,UPI,2026-01-28
112,19,Female,Psychology,760,education,63,No,Card,2026-01-01
113,21,Female,Computer Science,702,education,277,No,UPI,2026-01-02
114,21,Male,Engineering,720,education,153,No,Card,2026-01-03
115,22,Male,Biology,1286,education,182,No,UPI,2026-01-04
116,22,Female,Engineering,1135,education,97,No,Card,2026-01-05
117,18,Non-binary,Engineering,1030,education,208,No,UPI,2026-01-06
118,21,Female,Engineering,1265,education,63,No,Card,2026-01-07
119,24,Female,Psychology,1175,education,63,No,UPI,2026-01-08
120,23,Female,Psychology,1083,education,257,No,Card,2026-01-09
121,24,Non-binary,Biology,1487,education,183,No,UPI,2026-01-10
122,25,Non-binary,Computer Science,1327,education,187,No,Card,2026-01-11
123,22,Non-binary,Economics,1095,education,243,No,UPI,2026-01-12
124,23,Male,Biology,1460,education,158,No,Card,2026-01-13
125,20,Female,Engineering,1354,education,125,No,UPI,2026-01-14
126,20,Male,Biology,836,education,193,No,Card,2026-01-15
127,22,Male,Engineering,1212,education,120,No,UPI,2026-01-16
128,20,Non-binary,Engineering,1483,education,275,No,Card,2026-01-17
129,22,Non-binary,Computer Science,998,education,103,No,UPI,2026-01-18
130,22,Non-binary,Biology,885,education,126,No,Card,2026-01-19
131,25,Male,Engineering,726,education,110,No,UPI,2026-01-20
132,25,Female,Psychology,1037,education,272,No,Card,2026-01-21
133,22,Female,Engineering,1456,education,284,No,UPI,2026-01-22
134,24,Male,Economics,676,education,227,No,Card,2026-01-23
135,24,Female,Psychology,571,education,139,No,UPI,2026-01-24
136,23,Male,Computer Science,1213,education,165,No,Card,2026-01-25
137,24,Female,Psychology,1112,education,183,No,UPI,2026-01-26
138,18,Female,Economics,1100,education,78,No,Card,2026-01-27
139,21,Male,Psychology,526,education,197,No,UPI,2026-01-28
140,22,Male,Computer Science,951,education,95,No,Card,2026-01-01
141,23,Male,Computer Science,1301,education,278,No,UPI,2026-01-02
142,25,Male,Psychology,1103,education,133,No,Card,2026-01-03
143,24,Male,Computer Science,1083,education,235,No,UPI,2026-01-04
144,23,Female,Engineering,860,education,117,No,Card,2026-01-05
145,18,Male,Biology,1354,education,126,No,UPI,2026-01-06
146,23,Male,Biology,877,education,52,No,Card,2026-01-07
147,21,Male,Engineering,649,education,200,No,UPI,2026-01-08
148,24,Male,Computer Science,897,education,290,No,Card,2026-01-09
149,21,Non-binary,Psychology,1147,education,225,No,UPI,2026-01-10
150,23,Non-binary,Biology,1367,education,213,No,Card,2026-01-11
151,21,Male,Computer Science,647,education,214,No,UPI,2026-01-12
152,21,Female,Engineering,656,education,95,No,Card,2026-01-13
153,19,Non-binary,Economics,1131,education,118,No,UPI,2026-01-14
154,19,Female,Psychology,1319,education,229,No,Card,2026-01-15
155,22,Female,Economics,917,education,277,No,UPI,2026-01-16
156,19,Female,Biology,872,education,153,No,Card,2026-01-17
157,20,Male,Economics,901,education,297,No,UPI,2026-01-18
158,18,Male,Engineering,536,education,111,No,Card,2026-01-19
159,25,Female,Psychology,506,education,80,No,UPI,2026-01-20
160,23,Female,Economics,1201,education,199,No,Card,2026-01-21
161,25,Non-binary,Computer Science,1189,education,66,No,UPI,2026-01-22
162,23,Female,Economics,546,education,53,No,Card,2026-01-23
163,19,Non-binary,Biology,1181,education,89,No,UPI,2026-01-24
164,18,Female,Economics,810,education,98,No,Card,2026-01-25
165,19,Non-binary,Engineering,855,education,174,No,UPI,2026-01-26
166,23,Male,Biology,1354,education,112,No,Card,2026-01-27
167,20,Male,Psychology,1056,education,187,No,UPI,2026-01-28
168,19,Male,Economics,620,education,285,No,Card,2026-01-01
169,24,Female,Economics,1207,education,241,No,UPI,2026-01-02
170,21,Non-binary,Psychology,621,education,278,No,Card,2026-01-03
171,25,Female,Engineering,1033,education,259,No,UPI,2026-01-04
172,19,Non-binary,Psychology,722,education,267,No,Card,2026-01-05
173,20,Male,Psychology,1304,education,300,No,UPI,2026-01-06
174,21,Non-binary,Biology,912,education,86,No,Card,2026-01-07
175,23,Male,Biology,963,education,135,No,UPI,2026-01-08
176,18,Female,Engineering,1286,education,56,No,Card,2026-01-09
177,18,Male,Economics,1104,education,90,No,UPI,2026-01-10
178,23,Non-binary,Economics,697,education,109,No,Card,2026-01-11
179,21,Male,Engineering,1230,education,169,No,UPI,2026-01-12
180,25,Female,Engineering,1345,education,68,No,Card,2026-01-13
181,20,Female,Biology,1411,education,219,No,UPI,2026-01-14
182,24,Female,Economics,1355,education,264,No,Card,2026-01-15
183,24,Non-binary,Economics,608,education,159,No,UPI,2026-01-16
184,22,Female,Biology,566,education,289,No,Card,2026-01-17
185,25,Female,Economics,1310,education,72,No,UPI,2026-01-18
186,24,Female,Biology,1354,education,199,No,Card,2026-01-19
187,23,Male,Economics,1020,education,240,No,UPI,2026-01-20
188,24,Non-binary,Engineering,1394,education,146,No,Card,2026-01-21
189,22,Non-binary,Psychology,954,education,196,No,UPI,2026-01-22
190,21,Male,Biology,1448,education,103,No,Card,2026-01-23
